record_id,pod_id,workload_id,gpu_spec,priority_class,job_type,model_type,scenario_family,stream_task_type,gpu_request_norm,latency_deadline_ms,bandwidth_request_norm,semantic_requirements,qualitative_warnings,natural_language_request
ALI_00055,1275e897939b98526f1b602ab7693416,missing_workload_00055,XPU-A,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 4.00 GPU units and has observed duration 0.59 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00056,d196081c8de5d65106c2231816ba660d,cfe52e4d2b6c98b28778447dbdd9a5eb,H20,HP,online_inference,genai,dynamic_workload,generative_ai_stream_inference,1.0,70,0.35,genai_acceleration;low_latency;priority_awareness,long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 1403.08 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: genai_acceleration, low_latency, priority_awareness."
ALI_00057,cb44a113aa48a4f8b2b5e510f53d3465,missing_workload_00057,L20,HP,online_inference,cv,unseen_task,computer_vision_stream,1.0,50,0.47,high_bandwidth;low_latency;priority_awareness,long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type cv as an edge stream task. The workload requests 1.00 GPU units and has observed duration 332.14 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: high_bandwidth, low_latency, priority_awareness."
ALI_00058,6e526768dd6bbea5d87b34c428269ef5,925ac27a3b42b2cec38a1258ad1f78a8,XPU-E,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 920.25 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00059,8068b886ac71dcc2bf760ceee3528579,7d0cc5bffef1f042d613438500b06507,XPU-A,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 685.82 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00060,b8adfa73f0d3bf976ee58aa0db5274c7,missing_workload_00060,XPU-E,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.42 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00061,d6710dfd4fd1fae2c9904336647121f9,missing_workload_00061,XPU-E,LP,offline_inference,genai,data_drift,generative_ai_stream_inference,1.0,160,0.35,drift_awareness;genai_acceleration,lower-urgency stream analytics may hide delayed workload bursts,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 1.39 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: drift_awareness, genai_acceleration."
ALI_00062,83b35e437d5dccb7670911b93952df26,03a7131702ab55258dd97c7091308a65,H20,HP,dev,dev,conflict_resolution,online_stream_inference,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority dev workload of type dev as an edge stream task. The workload requests 1.00 GPU units and has observed duration 16.61 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation."
ALI_00063,8457e2612bda2a5b6d95f989d20f6111,a308a05c85115b48dcb5c44bd0b2f1d4,XPU-A,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 376.44 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00064,bffa43b92e8d9b992a9eb76ede9d043e,missing_workload_00064,L20,HP,online_inference,rec,unseen_task,recommendation_stream,1.0,50,0.35,low_latency;priority_awareness;user_profile_awareness,negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 79.97 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: low_latency, priority_awareness, user_profile_awareness."
ALI_00065,d995d9600102fc5afeb1fbe3df504c6e,missing_workload_00065,A10,HP,online_inference,unknown,conflict_resolution,online_stream_inference,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;long-running stream workload may reduce future resource stability,"Deploy a high-priority online inference workload of type unknown as an edge stream task. The workload requests 1.00 GPU units and has observed duration 1439.96 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation."
ALI_00066,f6942cdefafa5a24740bbe8a082dd229,11dce67619058c60d5920c052249807a,XPU-A,HP,online_inference,rec,unseen_task,recommendation_stream,1.0,50,0.35,low_latency;priority_awareness;user_profile_awareness,long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 476.31 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: low_latency, priority_awareness, user_profile_awareness."
ALI_00067,fef4f3cde02e76b31aa634f64c76286a,missing_workload_00067,A10,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.16 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00068,5da2225bcc351265537f6427112da10c,missing_workload_00068,A10,HP,online_inference,cv,conflict_resolution,computer_vision_stream,0.11,70,0.2475,conflict_awareness;high_bandwidth;low_latency;priority_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type cv as an edge stream task. The workload requests 0.11 GPU units and has observed duration 1.54 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, high_bandwidth, low_latency, priority_awareness, resource_reservation."
